id,project_code,pq_number,po_so_number,asn_dn_number,country,managed_by,fulfill_via,vendor_inco_term,shipment_mode,pq_first_sent_to_client_date,po_sent_to_vendor_date,scheduled_delivery_date,delivered_to_client_date,delivery_recorded_date,product_group,sub_classification,vendor,item_description,molecule_test_type,brand,dosage,dosage_form,unit_of_measure_per_pack,line_item_quantity,line_item_value,pack_price,unit_price,manufacturing_site,first_line_designation,weight_kilograms,freight_cost_usd,line_item_insurance_usd,planned_lead_time_days,actual_lead_time_days,is_on_time,freight_pct_of_value,freight_cost_per_kg
832,748-VI-T62,PQ-19973,SO-68565,ASN-33091,Vietnam,PMO - US,From RDC,DDP,Air,8/6/2015,8/11/2015,10/31/2015,10/30/2015,10/31/2015,ARV,Pediatric,Zenith Pharmaceuticals,ARV product - Pediatric formulation,Molecule 1,Generic,30mg,Test kit,10,2000,18747.4,37.4948,9.3737,"ABC Farmaceutica, Brazil",Yes,27.24,2167.75,52.99,81,80,t,11.56,79.58
4670,748-ZI-T56,PQ-61358,SO-51812,ASN-62019,Zimbabwe,PMO - US,From RDC,CIP,Air,11/29/2014,12/9/2014,2/23/2015,3/10/2015,3/10/2015,ACT,Artemisinin-based,Cipla Ltd,ACT product - Artemisinin-based formulation,Molecule 6,Generic,120mg,Capsule,30,50000,1522930,91.3758,30.4586,"Mylan H-12, India",No,288.87,93143.14,6532.29,76,91,f,6.12,322.44
1689,749-CO-T46,PQ-45196,SO-81745,ASN-67390,Cote D'Ivoire,PMO - US,Direct Drop,DDP,Air,6/9/2014,6/17/2014,8/12/2014,8/14/2014,8/15/2014,ARV,Pediatric,Ranbaxy Fine Chemicals,ARV product - Pediatric formulation,Molecule 26,Generic,30mg,Oral Solution,10,50000,1160120,371.2384,23.2024,"Ranbaxy, Paonta Sahib, India",Yes,960.93,202769.49,2848.05,56,58,f,17.48,211.01
3004,749-ET-T71,PQ-72527,SO-54248,ASN-86584,Ethiopia,PMO - US,From RDC,CIP,Truck,12/31/2014,1/19/2015,3/20/2015,3/5/2015,3/5/2015,HRDT,HIV test,Novartis Pharma Ag,HRDT product - HIV test formulation,Molecule 24,Generic,30mg,Capsule,100,1000,15339.4,306.788,15.3394,"ABC Farmaceutica, Brazil",No,15.08,2421.12,66.62,60,45,t,15.78,160.55
3879,749-KE-T89,PQ-63485,SO-89638,ASN-16818,Kenya,South Africa Field Office,Direct Drop,FCA,Ocean,3/15/2016,3/30/2016,6/5/2016,5/31/2016,6/1/2016,ACT,Artemisinin-based,Aurobindo Pharma Limited,ACT product - Artemisinin-based formulation,Molecule 24,Generic,90mg,Tablet,1,10000,165211,66.0844,16.5211,"Aurobindo Unit III, India",Yes,83.54,12332.65,902.1,67,62,t,7.46,147.63
4778,749-MO-T35,PQ-90216,SO-50615,ASN-14558,Mozambique,South Africa Field Office,From RDC,CIP,Air,10/11/2015,10/28/2015,11/20/2015,11/17/2015,11/18/2015,ACT,Artemisinin-based,Abc Pharm Ltd,ACT product - Artemisinin-based formulation,Molecule 3,Branded,150mg,Oral Solution,100,10000,233427,676.9383,23.3427,"Aurobindo Unit III, India",Yes,131.59,35937.06,302.09,23,20,t,15.4,273.1
5687,749-MO-T74,PQ-22269,SO-97624,ASN-33528,Mozambique,South Africa Field Office,From RDC,EXW,Air,1/3/2015,1/8/2015,3/4/2015,3/3/2015,3/5/2015,ACT,Artemisinin-based,Sun Pharma,ACT product - Artemisinin-based formulation,Molecule 36,Generic,60mg,Test kit,10,5000,154339,555.6204,30.8678,"Aurobindo Unit III, India",Yes,20.14,7882.14,551.96,55,54,t,5.11,391.37
3641,749-RW-T19,PQ-41933,SO-97744,ASN-87154,Rwanda,PMO - US,From RDC,CIP,Air,5/12/2014,5/17/2014,6/9/2014,6/6/2014,6/8/2014,ACT,Artemisinin-based,Cipla Ltd,ACT product - Artemisinin-based formulation,Molecule 19,Branded,90mg,Capsule,60,500,21401.2,428.024,42.8024,"Ranbaxy, Paonta Sahib, India",Yes,3.11,2786.11,151.3,23,20,t,13.02,895.86
4551,749-RW-T59,PQ-33792,SO-18586,ASN-39853,Rwanda,PMO - US,Direct Drop,FCA,Air,5/15/2014,5/23/2014,8/17/2014,8/7/2014,8/10/2014,ANTM,Antimalarial,Sun Pharma,ANTM product - Antimalarial formulation,Molecule 33,Generic,90mg,Oral Solution,100,5000,180153,900.765,36.0306,"ABC Farmaceutica, Brazil",Yes,64.28,5977.82,753.2,86,76,t,3.32,93
3615,749-TA-T11,PQ-55710,SO-66694,ASN-57291,Tanzania,Haiti Field Office,From RDC,FCA,Air,4/22/2014,5/4/2014,6/22/2014,6/19/2014,6/23/2014,ANTM,Antimalarial,Zenith Pharmaceuticals,ANTM product - Antimalarial formulation,Molecule 30,Generic,120mg,Capsule,60,10000,361229,541.8435,36.1229,SCMS Global Warehouse,Yes,143.47,9739.96,3382.32,49,46,t,2.7,67.89
732,749-TA-T70,PQ-48458,SO-13140,,Tanzania,South Africa Field Office,From RDC,EXW,Ocean,7/1/2014,7/13/2014,9/30/2014,10/4/2014,10/4/2014,ANTM,Antimalarial,Zenith Pharmaceuticals,ANTM product - Antimalarial formulation,Molecule 33,Branded,90mg,Capsule,10,25000,611605,440.3556,24.4642,"Hetero Unit III, India",Yes,314.03,100085.4,2821.37,79,83,f,16.36,318.71
5606,749-UG-T41,PQ-25758,SO-13436,ASN-68118,Uganda,Haiti Field Office,From RDC,CIP,Ocean,2/4/2014,2/10/2014,4/29/2014,5/1/2014,5/3/2014,ACT,Artemisinin-based,Novartis Pharma Ag,ACT product - Artemisinin-based formulation,Molecule 26,Branded,60mg,Capsule,1,10000,279431,586.8051,27.9431,"Hetero Unit III, India",No,15.66,31611.91,2588.02,78,80,f,11.31,2018.64
1819,749-UG-T51,PQ-40620,SO-76488,ASN-57131,Uganda,South Africa Field Office,Direct Drop,DDP,Ocean,3/21/2015,4/1/2015,5/13/2015,5/16/2015,5/16/2015,ACT,Artemisinin-based,Abc Pharm Ltd,ACT product - Artemisinin-based formulation,Molecule 16,Branded,150mg,Oral Solution,60,10000,323291,872.8857,32.3291,"Ranbaxy, Paonta Sahib, India",Yes,110.93,55712.21,2547.75,42,45,f,17.23,502.23
4537,750-GU-T10,PQ-62079,SO-53477,ASN-19488,Guyana,South Africa Field Office,Direct Drop,FOB,Ocean,9/5/2014,9/16/2014,10/27/2014,10/24/2014,10/25/2014,ANTM,Antimalarial,Aurobindo Pharma Limited,ANTM product - Antimalarial formulation,Molecule 38,Generic,30mg,Capsule,30,5000,184022.5,515.263,36.8045,"Hetero Unit III, India",Yes,10.13,9491.31,820.64,41,38,t,5.16,936.95
3754,750-ZA-T46,PQ-30103,SO-94409,ASN-64943,Zambia,Haiti Field Office,Direct Drop,EXW,Air,6/13/2015,6/22/2015,9/18/2015,9/9/2015,9/13/2015,ARV,Pediatric,Scms From Rdc,ARV product - Pediatric formulation,Molecule 18,Generic,30mg,Test kit,60,10000,282434,677.8416,28.2434,"ABC Farmaceutica, Brazil",Yes,109.38,25121.24,997.18,88,79,t,8.89,229.67
454,750-ZA-T61,PQ-89858,SO-64800,ASN-94954,Zambia,PMO - US,From RDC,FOB,Truck,7/25/2015,8/6/2015,9/3/2015,8/21/2015,8/25/2015,ARV,Adult,Bristol Myers Squibb,ARV product - Adult formulation,Molecule 19,Branded,120mg,Test kit,1,1000,34049.7,374.5467,34.0497,SCMS Global Warehouse,Yes,16.17,5347.54,181.79,28,15,t,15.71,330.71
3507,751-CA-T64,PQ-56936,SO-90642,ASN-85834,Cameroon,South Africa Field Office,Direct Drop,FOB,Air,9/20/2014,9/29/2014,11/20/2014,11/24/2014,11/26/2014,HRDT,HIV test,Aurobindo Pharma Limited,HRDT product - HIV test formulation,Molecule 5,Branded,120mg,Capsule,1,50000,237885,42.8193,4.7577,"Cipla, Goa, India",Yes,,11856.25,274.1,52,56,f,4.98,
298,751-CA-T71,PQ-67745,SO-61805,ASN-22516,Cameroon,Haiti Field Office,From RDC,EXW,Truck,2/5/2015,2/21/2015,4/5/2015,3/26/2015,3/29/2015,ANTM,Antimalarial,Bristol Myers Squibb,ANTM product - Antimalarial formulation,Molecule 21,Generic,90mg,Test kit,1,2000,60017.2,300.086,30.0086,"ABC Farmaceutica, Brazil",No,11.86,7308.98,305.36,43,33,t,12.18,616.27
3084,751-CO-T97,PQ-78082,SO-76534,,Cote D'Ivoire,Haiti Field Office,Direct Drop,CIP,Air,7/26/2014,7/31/2014,8/20/2014,8/20/2014,8/20/2014,ARV,Adult,Novartis Pharma Ag,ARV product - Adult formulation,Molecule 16,Generic,90mg,Tablet,100,500,12847.45,462.5082,25.6949,"Hetero Unit III, India",Yes,2.32,1472.02,22.59,20,20,t,11.46,634.49
1740,751-GU-T64,PQ-60499,SO-39817,ASN-75488,Guyana,PMO - US,Direct Drop,FCA,Air,11/29/2014,12/9/2014,3/4/2015,2/27/2015,3/3/2015,HRDT,HIV test,Zenith Pharmaceuticals,HRDT product - HIV test formulation,Molecule 11,Branded,120mg,Test kit,10,1000,29072.9,407.0206,29.0729,"Mylan H-12, India",Yes,17.87,3306.18,129.13,85,80,t,11.37,185.01
4417,751-GU-T75,PQ-94293,SO-86460,ASN-88961,Guyana,PMO - US,Direct Drop,FCA,Ocean,6/27/2014,7/5/2014,9/11/2014,9/19/2014,9/23/2014,HRDT,HIV test,Bristol Myers Squibb,HRDT product - HIV test formulation,Molecule 19,Branded,60mg,Tablet,100,10000,212318,360.9406,21.2318,"Ranbaxy, Paonta Sahib, India",No,137.28,6094.72,1318.8,68,76,f,2.87,44.4
5145,751-VI-T21,PQ-30066,SO-59783,ASN-73130,Vietnam,Haiti Field Office,From RDC,FCA,Air,3/8/2016,3/17/2016,5/18/2016,5/4/2016,5/8/2016,HRDT,HIV test,Abc Pharm Ltd,HRDT product - HIV test formulation,Molecule 38,Branded,150mg,Tablet,30,5000,54486,239.7384,10.8972,SCMS Global Warehouse,Yes,48.44,6974.99,336.57,62,48,t,12.8,143.99
2520,752-CA-T48,PQ-25388,SO-94072,ASN-39970,Cameroon,PMO - US,Direct Drop,FOB,Air,8/22/2015,9/6/2015,11/30/2015,12/10/2015,12/10/2015,ACT,Artemisinin-based,Ranbaxy Fine Chemicals,ACT product - Artemisinin-based formulation,Molecule 26,Branded,30mg,Tablet,60,500,19947.1,837.7782,39.8942,"ABC Farmaceutica, Brazil",No,4.1,1187.38,140.31,85,95,f,5.95,289.6
2541,752-CO-T96,PQ-71374,SO-57382,ASN-87039,Cote D'Ivoire,South Africa Field Office,From RDC,EXW,Air,4/4/2014,4/16/2014,6/21/2014,6/24/2014,6/26/2014,HRDT,HIV test,Scms Global,HRDT product - HIV test formulation,Molecule 26,Branded,120mg,Tablet,10,2000,2759.4,30.3534,1.3797,SCMS Global Warehouse,Yes,23.83,347.64,12.18,66,69,f,12.6,14.59
4907,752-GU-T52,PQ-98959,SO-29264,ASN-35980,Guyana,South Africa Field Office,Direct Drop,FCA,Air,2/18/2014,2/28/2014,4/18/2014,4/12/2014,4/14/2014,ACT,Artemisinin-based,Scms Global,ACT product - Artemisinin-based formulation,Molecule 25,Branded,60mg,Test kit,1,2000,86995,1087.4375,43.4975,"Cipla, Goa, India",No,8.87,,609.59,49,43,t,,
785,752-NI-T25,PQ-86687,SO-61570,ASN-75524,Nigeria,PMO - US,From RDC,CIP,Air,6/24/2015,7/5/2015,7/27/2015,7/25/2015,7/27/2015,ACT,Artemisinin-based,Scms From Rdc,ACT product - Artemisinin-based formulation,Molecule 13,Branded,150mg,Test kit,10,500,22368.95,178.9516,44.7379,"Ranbaxy, Paonta Sahib, India",Yes,,3872.71,71.55,22,20,t,17.31,
4679,752-RW-T41,PQ-13433,SO-59472,ASN-46880,Rwanda,PMO - US,From RDC,DDP,Air,9/3/2014,9/16/2014,12/1/2014,12/1/2014,12/3/2014,MRDT,Malaria test,Cipla Ltd,MRDT product - Malaria test formulation,Molecule 27,Generic,60mg,Oral Solution,1,5000,152476.5,213.4671,30.4953,"Cipla, Goa, India",No,85.62,11724.54,876.25,76,76,t,7.69,136.94
2462,752-UG-T42,PQ-17133,SO-25893,ASN-73163,Uganda,South Africa Field Office,From RDC,CIP,Air,12/19/2014,12/26/2014,3/7/2015,2/8/2015,2/12/2015,ACT,Artemisinin-based,Scms Global,ACT product - Artemisinin-based formulation,Molecule 24,Generic,120mg,Tablet,30,25000,757597.5,151.5195,30.3039,"Mylan H-12, India",Yes,26.29,25104.67,5807.26,71,44,t,3.31,954.91
2519,752-ZA-T16,PQ-38537,SO-20037,ASN-45064,Zambia,South Africa Field Office,Direct Drop,FOB,Ocean,4/2/2015,4/8/2015,4/29/2015,4/19/2015,4/22/2015,ANTM,Antimalarial,Mylan Inc,ANTM product - Antimalarial formulation,Molecule 34,Generic,150mg,Tablet,10,2000,38568,134.988,19.284,"Cipla, Goa, India",Yes,24.24,1179.04,172.97,21,11,t,3.06,48.64
2452,753-CA-T18,PQ-64683,SO-70428,ASN-52021,Cameroon,South Africa Field Office,Direct Drop,CIP,Air,11/16/2014,11/24/2014,12/28/2014,12/28/2014,12/31/2014,ACT,Artemisinin-based,Zenith Pharmaceuticals,ACT product - Artemisinin-based formulation,Molecule 8,Generic,150mg,Oral Solution,100,1000,12716.1,50.8644,12.7161,SCMS Global Warehouse,No,7.91,1474.95,18.26,34,34,t,11.6,186.47
2012,753-KE-T14,PQ-92767,SO-14884,ASN-92417,Kenya,Haiti Field Office,Direct Drop,EXW,Air Charter,8/19/2015,9/6/2015,11/2/2015,11/3/2015,11/6/2015,ARV,Adult,Scms From Rdc,ARV product - Adult formulation,Molecule 14,Generic,120mg,Capsule,1,50000,1827120,365.424,36.5424,"Novartis, Suffern, US",Yes,539.87,278509.87,4120.65,57,58,f,15.24,515.88
1834,753-MO-T11,PQ-41714,SO-78650,ASN-56421,Mozambique,South Africa Field Office,From RDC,CIP,Air,11/21/2014,11/27/2014,2/22/2015,2/14/2015,2/17/2015,ANTM,Antimalarial,Sun Pharma,ANTM product - Antimalarial formulation,Molecule 8,Generic,150mg,Oral Solution,30,50000,2119255,339.0808,42.3851,"Mylan H-12, India",Yes,545.48,322924.23,12504.46,87,79,t,15.24,592
2579,753-SO-T19,PQ-23415,SO-70328,ASN-71124,South Africa,PMO - US,Direct Drop,FCA,Air,5/26/2014,6/7/2014,8/31/2014,,,HRDT,HIV test,Cipla Ltd,HRDT product - HIV test formulation,Molecule 5,Branded,60mg,Tablet,60,1000,14433.3,245.3661,14.4333,SCMS Global Warehouse,Yes,9.91,539.84,113.19,85,,,3.74,54.47
2056,753-VI-T48,PQ-12699,SO-26251,,Vietnam,South Africa Field Office,Direct Drop,FCA,Air,8/14/2015,8/19/2015,9/9/2015,9/26/2015,9/29/2015,ANTM,Antimalarial,Ranbaxy Fine Chemicals,ANTM product - Antimalarial formulation,Molecule 4,Branded,60mg,Test kit,100,50000,1982045,436.0499,39.6409,"Ranbaxy, Paonta Sahib, India",Yes,350.77,325583.63,4345.88,21,38,f,16.43,928.2
3755,753-ZA-T97,PQ-79625,SO-62405,ASN-33287,Zambia,Haiti Field Office,From RDC,EXW,Air,9/28/2014,10/3/2014,12/1/2014,11/22/2014,11/23/2014,ACT,Artemisinin-based,Zenith Pharmaceuticals,ACT product - Artemisinin-based formulation,Molecule 27,Generic,60mg,Test kit,1,5000,199135.5,796.542,39.8271,"Ranbaxy, Paonta Sahib, India",Yes,86.56,12606.47,1416.69,59,50,t,6.33,145.64
2101,753-ZI-T47,PQ-63912,SO-44852,ASN-39947,Zimbabwe,Haiti Field Office,Direct Drop,CIP,Ocean,1/1/2014,1/15/2014,2/14/2014,2/7/2014,2/9/2014,MRDT,Malaria test,Sun Pharma,MRDT product - Malaria test formulation,Molecule 14,Generic,30mg,Test kit,60,10000,399155,957.972,39.9155,SCMS Global Warehouse,Yes,43.9,14118.81,2784.69,30,23,t,3.54,321.61
4807,754-CO-T24,PQ-89692,SO-61006,,Cote D'Ivoire,PMO - US,From RDC,CIP,Air Charter,8/6/2015,8/12/2015,9/24/2015,9/1/2015,9/2/2015,ACT,Artemisinin-based,Sun Pharma,ACT product - Artemisinin-based formulation,Molecule 23,Branded,30mg,Capsule,10,25000,1032990,165.2784,41.3196,"Ranbaxy, Paonta Sahib, India",Yes,237.07,45543.63,5400.25,43,20,t,4.41,192.11
3677,754-MO-T67,PQ-47382,SO-77817,ASN-34725,Mozambique,Haiti Field Office,Direct Drop,FOB,Truck,7/12/2015,7/26/2015,10/10/2015,9/21/2015,9/21/2015,ARV,Pediatric,Novartis Pharma Ag,ARV product - Pediatric formulation,Molecule 10,Generic,120mg,Test kit,100,25000,550305,154.0854,22.0122,"Hetero Unit III, India",Yes,216.69,47852.53,2991.31,76,57,t,8.7,220.83
1536,754-RW-T11,PQ-76804,SO-31481,ASN-14194,Rwanda,Haiti Field Office,Direct Drop,DDP,Air,8/5/2014,8/22/2014,11/10/2014,11/13/2014,11/15/2014,ACT,Artemisinin-based,Zenith Pharmaceuticals,ACT product - Artemisinin-based formulation,Molecule 34,Branded,150mg,Capsule,60,50000,2141910,813.9258,42.8382,"Cipla, Goa, India",Yes,313.75,378693.93,11640.13,80,83,f,17.68,1206.99
3264,754-RW-T53,PQ-69102,SO-93361,ASN-69002,Rwanda,South Africa Field Office,From RDC,FOB,Ocean,11/6/2014,11/19/2014,12/15/2014,12/7/2014,12/9/2014,ACT,Artemisinin-based,Scms Global,ACT product - Artemisinin-based formulation,Molecule 30,Branded,150mg,Test kit,60,1000,30667.9,828.0333,30.6679,"Hetero Unit III, India",Yes,18.13,1546.85,136.32,26,18,t,5.04,85.32
1742,754-RW-T94,PQ-34843,SO-11092,ASN-50095,Rwanda,South Africa Field Office,From RDC,CIP,Truck,4/18/2014,4/27/2014,7/21/2014,7/24/2014,7/26/2014,HRDT,HIV test,Aurobindo Pharma Limited,HRDT product - HIV test formulation,Molecule 8,Branded,150mg,Tablet,100,5000,157281,408.9306,31.4562,"Mylan H-12, India",Yes,77.19,11207.92,818.38,85,88,f,7.13,145.2
4468,754-UG-T47,PQ-14968,SO-37440,ASN-24989,Uganda,Haiti Field Office,From RDC,FOB,Air,1/9/2016,1/19/2016,3/12/2016,2/18/2016,2/19/2016,MRDT,Malaria test,Zenith Pharmaceuticals,MRDT product - Malaria test formulation,Molecule 21,Generic,150mg,Capsule,1,2000,22258.4,89.0336,11.1292,"Aurobindo Unit III, India",Yes,16.62,2140.29,190.83,53,30,t,9.62,128.78
983,754-UG-T48,PQ-34120,SO-45465,ASN-78462,Uganda,Haiti Field Office,From RDC,CIP,Ocean,10/14/2015,10/21/2015,1/13/2016,1/17/2016,1/19/2016,MRDT,Malaria test,Ranbaxy Fine Chemicals,MRDT product - Malaria test formulation,Molecule 30,Branded,120mg,Oral Solution,1,5000,135552,433.7664,27.1104,"Cipla, Goa, India",Yes,28.28,14872.83,798.37,84,88,f,10.97,525.91
4519,754-UG-T69,PQ-10393,SO-81827,ASN-52338,Uganda,Haiti Field Office,Direct Drop,FCA,Air,4/6/2015,4/25/2015,5/27/2015,5/27/2015,5/30/2015,ACT,Artemisinin-based,Scms Global,ACT product - Artemisinin-based formulation,Molecule 12,Branded,60mg,Test kit,100,10000,316118,252.8944,31.6118,"Cipla, Goa, India",Yes,,36114.72,3060.94,32,32,t,11.42,
3897,754-ZI-T49,PQ-48986,SO-92401,ASN-76929,Zimbabwe,South Africa Field Office,Direct Drop,FCA,Air,5/18/2016,5/30/2016,7/24/2016,8/9/2016,8/12/2016,ARV,Adult,Bristol Myers Squibb,ARV product - Adult formulation,Molecule 21,Branded,60mg,Tablet,30,10000,365276,584.4416,36.5276,"ABC Farmaceutica, Brazil",Yes,33.67,,1249.89,55,71,f,,
1188,755-HA-T16,PQ-41041,SO-79034,ASN-24905,Haiti,Haiti Field Office,From RDC,FCA,Truck,5/20/2015,6/1/2015,8/11/2015,8/18/2015,8/18/2015,ACT,Artemisinin-based,Mylan Inc,ACT product - Artemisinin-based formulation,Molecule 11,Generic,150mg,Tablet,10,1000,10648.2,212.964,10.6482,SCMS Global Warehouse,Yes,1.95,251.95,51.97,71,78,f,2.37,129.21
1397,755-HA-T37,PQ-35589,SO-73672,ASN-81797,Haiti,Haiti Field Office,Direct Drop,FOB,Air,3/4/2014,3/23/2014,6/3/2014,6/11/2014,6/12/2014,HRDT,HIV test,Sun Pharma,HRDT product - HIV test formulation,Molecule 36,Branded,30mg,Capsule,30,10000,302899,696.6677,30.2899,SCMS Global Warehouse,Yes,16.7,46772.4,425.14,72,80,f,15.44,2800.74
4789,755-MO-T42,PQ-52030,SO-76235,ASN-16840,Mozambique,Haiti Field Office,Direct Drop,FCA,Air,12/6/2014,12/15/2014,2/9/2015,2/25/2015,2/25/2015,MRDT,Malaria test,Bristol Myers Squibb,MRDT product - Malaria test formulation,Molecule 23,Generic,150mg,Test kit,100,10000,129113,322.7825,12.9113,"Hetero Unit III, India",Yes,55.76,20860.67,190.19,56,72,f,16.16,374.12
3254,755-TA-T30,PQ-85481,SO-41044,ASN-95486,Tanzania,PMO - US,Direct Drop,FCA,Ocean,7/24/2015,7/31/2015,10/9/2015,10/11/2015,10/15/2015,MRDT,Malaria test,Novartis Pharma Ag,MRDT product - Malaria test formulation,Molecule 6,Generic,90mg,Tablet,100,500,7502.25,255.0765,15.0045,"ABC Farmaceutica, Brazil",No,8.35,231.32,37.41,70,72,f,3.08,27.7
1003,756-CA-T19,PQ-31187,SO-32953,ASN-16278,Cameroon,Haiti Field Office,Direct Drop,FOB,Truck,2/25/2015,3/9/2015,6/6/2015,5/13/2015,5/15/2015,ACT,Artemisinin-based,Novartis Pharma Ag,ACT product - Artemisinin-based formulation,Molecule 8,Generic,150mg,Oral Solution,60,50000,1852090,111.1254,37.0418,"Mylan H-12, India",Yes,,133134.79,10700.89,89,65,t,7.19,
5756,756-CA-T65,PQ-74428,SO-86983,ASN-47708,Cameroon,Haiti Field Office,From RDC,CIP,Air,8/1/2015,8/10/2015,11/2/2015,10/23/2015,10/26/2015,ANTM,Antimalarial,Abc Pharm Ltd,ANTM product - Antimalarial formulation,Molecule 18,Generic,60mg,Test kit,60,5000,33483,6.6966,6.6966,"Mylan H-12, India",Yes,59.45,2918.67,65.57,84,74,t,8.72,49.09
439,756-ET-T44,PQ-78607,SO-97561,ASN-56612,Ethiopia,Haiti Field Office,Direct Drop,FOB,Truck,12/28/2013,1/6/2014,3/7/2014,3/1/2014,3/3/2014,ANTM,Antimalarial,Scms From Rdc,ANTM product - Antimalarial formulation,Molecule 21,Branded,120mg,Test kit,100,50000,1424615,56.9846,28.4923,"Ranbaxy, Paonta Sahib, India",Yes,537.42,214037.97,11385.16,60,54,t,15.02,398.27
497,756-HA-T23,PQ-58402,SO-18262,ASN-17008,Haiti,Haiti Field Office,Direct Drop,FCA,Air,6/3/2015,6/9/2015,7/7/2015,6/28/2015,7/1/2015,ANTM,Antimalarial,Ranbaxy Fine Chemicals,ANTM product - Antimalarial formulation,Molecule 26,Generic,120mg,Tablet,1,500,16637.85,532.4112,33.2757,"Hetero Unit III, India",Yes,,2040.65,139.16,28,19,t,12.27,
4866,756-HA-T84,PQ-35996,SO-11098,ASN-26994,Haiti,South Africa Field Office,Direct Drop,CIP,Air,6/25/2015,7/6/2015,9/8/2015,9/7/2015,9/7/2015,ARV,Adult,Abc Pharm Ltd,ARV product - Adult formulation,Molecule 23,Branded,90mg,Capsule,60,500,12472.35,299.3364,24.9447,"Novartis, Suffern, US",Yes,7.27,2198.44,66.66,64,63,t,17.63,302.4
3307,756-KE-T35,PQ-78708,SO-78389,ASN-72076,Kenya,South Africa Field Office,Direct Drop,CIP,Air,4/29/2014,5/7/2014,6/7/2014,5/25/2014,5/29/2014,HRDT,HIV test,Mylan Inc,HRDT product - HIV test formulation,Molecule 9,Generic,90mg,Capsule,10,50000,226285,58.8341,4.5257,"Hetero Unit III, India",Yes,109.34,26822.8,,31,18,t,11.85,245.32
3528,756-KE-T42,PQ-24113,SO-73989,ASN-33475,Kenya,Haiti Field Office,From RDC,DDP,Ocean,10/5/2015,10/11/2015,11/15/2015,11/4/2015,11/6/2015,MRDT,Malaria test,Zenith Pharmaceuticals,MRDT product - Malaria test formulation,Molecule 15,Branded,150mg,Capsule,30,5000,198740.5,755.2139,39.7481,"Mylan H-12, India",Yes,71.94,20555.42,1937.48,35,24,t,10.34,285.73
5829,756-KE-T78,PQ-57862,SO-28269,ASN-23861,Kenya,PMO - US,Direct Drop,DDP,Air,6/28/2015,7/7/2015,9/19/2015,9/19/2015,9/22/2015,ACT,Artemisinin-based,Scms From Rdc,ACT product - Artemisinin-based formulation,Molecule 28,Generic,30mg,Capsule,30,25000,540820,237.9608,21.6328,"Mylan H-12, India",Yes,98.49,49559.91,2396.35,74,74,t,9.16,503.2
1486,756-MO-T28,PQ-57112,SO-48719,ASN-82402,Mozambique,South Africa Field Office,Direct Drop,FOB,Air,4/26/2014,5/5/2014,5/31/2014,5/16/2014,5/17/2014,ARV,Pediatric,Abc Pharm Ltd,ARV product - Pediatric formulation,Molecule 29,Branded,120mg,Oral Solution,1,2000,15603.8,140.4342,7.8019,"Novartis, Suffern, US",Yes,25.45,1807,97.92,26,11,t,11.58,71
3092,756-RW-T36,PQ-93221,SO-86395,ASN-32304,Rwanda,South Africa Field Office,Direct Drop,FOB,Ocean,10/23/2015,11/7/2015,1/28/2016,,,ANTM,Antimalarial,Sun Pharma,ANTM product - Antimalarial formulation,Molecule 29,Generic,150mg,Oral Solution,10,10000,312900,312.9,31.29,"Ranbaxy, Paonta Sahib, India",Yes,105.7,9328.99,1688.79,82,,,2.98,88.26
4627,756-VI-T15,PQ-68937,SO-95843,ASN-77853,Vietnam,Haiti Field Office,From RDC,CIP,Ocean,8/9/2014,8/17/2014,10/1/2014,9/27/2014,9/28/2014,ACT,Artemisinin-based,Mylan Inc,ACT product - Artemisinin-based formulation,Molecule 2,Branded,30mg,Oral Solution,10,2000,31766.2,47.6493,15.8831,"Ranbaxy, Paonta Sahib, India",Yes,24.33,4206.02,91.35,45,41,t,13.24,172.87
3935,756-VI-T38,PQ-93317,SO-50682,ASN-78240,Vietnam,South Africa Field Office,From RDC,DDP,Ocean,2/18/2014,3/9/2014,4/23/2014,4/29/2014,5/1/2014,ANTM,Antimalarial,Scms Global,ANTM product - Antimalarial formulation,Molecule 18,Generic,120mg,Capsule,1,2000,74350.4,111.5256,37.1752,"Mylan H-12, India",No,,9608.38,,45,51,f,12.92,
2847,756-ZA-T65,PQ-32641,SO-92642,ASN-33847,Zambia,PMO - US,From RDC,DDP,Air,9/21/2014,9/26/2014,10/18/2014,10/19/2014,10/22/2014,ANTM,Antimalarial,Scms Global,ANTM product - Antimalarial formulation,Molecule 39,Generic,30mg,Test kit,10,10000,48153,96.306,4.8153,"Cipla, Goa, India",Yes,193.8,,244.87,22,23,f,,
3384,757-CA-T18,PQ-84027,SO-47402,ASN-15469,Cameroon,South Africa Field Office,From RDC,FCA,Air,4/20/2016,5/2/2016,6/7/2016,5/11/2016,5/12/2016,ARV,Adult,Bristol Myers Squibb,ARV product - Adult formulation,Molecule 14,Generic,60mg,Test kit,100,5000,200643.5,361.1583,40.1287,"Hetero Unit III, India",No,79.15,18077.55,719.86,36,9,t,9.01,228.4
4453,757-GU-T84,PQ-69398,SO-80528,ASN-40091,Guyana,PMO - US,From RDC,EXW,Air,5/11/2014,5/16/2014,7/18/2014,7/21/2014,7/22/2014,MRDT,Malaria test,Bristol Myers Squibb,MRDT product - Malaria test formulation,Molecule 39,Branded,60mg,Test kit,30,25000,663930,79.6716,26.5572,"Mylan H-12, India",Yes,442.62,90282.97,5892.75,63,66,f,13.6,203.97
